wwtp_jurisdiction,junk1,junk2,wwtp_name,county_names,lab_id,population_served,sample_location,sample_matrix,pcr_target_units,pcr_target,pcr_target_avg_conc,pcr_target_flowpop_lin,lod_sewage,pcr_target_below_lod,sample_collect_date,quality_flag
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.8789863912248874,11.109698926579298,5.757972782449775,1,2023-01-17,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.143331880577684,30.683035959603508,0.7685363082971409,0,2023-01-17,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.9352758756073856,101.20949274243777,0.817111810674234,0,2023-01-17,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,289.68812960182566,356.71546463539164,5.989158818609282,0,2023-01-18,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.141488677344599,10.106787638088505,1.786335366416635,0,2023-01-18,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,348.18954712932003,566.3514558041516,9.564428529714396,0,2023-01-18,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,70.31256445299974,444.63422358497667,1.5519225823961627,0,2023-01-18,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,237.28164446475813,216.03447864094858,18.301737767620455,0,2023-01-18,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,313.30894461015595,356.35107727233486,18.25696449276984,0,2023-01-18,> max temp and/or hold time
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,21.098923501980277,5.399623633367948,15.878066541258196,0,2023-01-18,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.3432421925110125,19.167766197915537,0.7435611458771272,0,2023-01-18,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.8541439983467669,42.17035049722412,1.1551739940107482,1,2023-01-18,NA
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,3.0807037766533982,494.5700077765639,6.1614075533067965,1,2023-01-18,NA
YY,E,No,13,65174,2,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,414.3276152103089,601.7222517889131,2.122932988478446,0,2023-01-18,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.79602795207444,19.92412929908597,1.4943600748960477,0,2023-01-19,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,306.13317174325095,464.775983801532,6.1760747272047585,0,2023-01-19,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5027486094028235,462.13509119759544,1.005497218805647,1,2023-01-19,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,215.49555011237982,289.71627111028477,21.433474267868558,0,2023-01-19,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.7136822572700443,783.5772172028877,3.4273645145400886,1,2023-01-19,yes
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.574774722513,20.45645719529841,5.443076278674264,0,2023-01-19,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,568.7106216236186,7.879249044194013,3.4905652020646643,0,2023-01-19,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.2236735182375196,16.81647738230983,0.18414728261815422,0,2023-01-19,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.0150771179599927,29.10049041164487,1.1291418930163737,0,2023-01-19,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,103.2642046732852,5.814870566547347,11.602114739709226,0,2023-01-20,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,122.41214198032966,259.49349703379596,1.598403779569477,0,2023-01-20,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,81.86193115818583,41.86244658297052,20.232306962509405,0,2023-01-20,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.4251806032831906,286.24515648806636,2.8503612065663813,1,2023-01-20,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,201.23303389756353,16.451382197185772,20.021318134243305,0,2023-01-20,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,756.7769895417883,160.70977903472937,5.548038483776634,0,2023-01-20,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,104.14929192418167,69.4847962921983,19.109134845799755,0,2023-01-20,y
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,68.08611267500726,113.68409882934158,2.865003211968211,0,2023-01-20,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.843175810609984,49.523107462612565,0.4251905826721891,0,2023-01-20,no
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.9145073336895877,168.02553578904363,0.007447682191439161,0,2023-01-20,NA
XX,D,ye,12,32541,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,803.4571253171747,136.55109830877655,4.7265355889827605,0,2023-01-20,temperature not assessed upon arrival at the laboratory
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,5.11580838822335,193.54000239526147,2.424713521902825,0,2023-01-20,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,260.509256741051,749.4630810279345,6.307817618056269,0,2023-01-21,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,97.72824871596048,138.94851800465568,2.126669537839003,0,2023-01-21,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,134.998794085979,70.4671732544781,1.4395557466800735,0,2023-01-21,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.158667463224353,232.2343659194519,3.611688522332628,0,2023-01-21,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.742367365272937,11.541731418626943,6.054905700117429,0,2023-01-21,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.682976182206449,26.597886093805492,4.7718765369549,0,2023-01-21,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,406.83485287388635,24.02879102615582,1.5046238102057574,0,2023-01-21,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.6137411930745136,183.0026740748744,1.1722579697564341,0,2023-01-21,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,40.45204295439143,13.660265247606043,13.910212931525614,0,2023-01-22,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,321.62912370113264,30.23251957964165,5.276804697923777,0,2023-01-22,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,155.0613518200385,44.980610482006554,22.137322660998443,0,2023-01-22,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.759587967953939,54.71240692270756,21.519175935907878,1,2023-01-22,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,269.083673256451,179.6342712848203,2.2292711832368153,0,2023-01-22,temperature not assessed upon arrival at the laboratory
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5456469474753993,265.2781010391292,1.0912938949507986,1,2023-01-22,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,238.10661965953364,805.6989709825211,3.098589615159992,0,2023-01-22,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,466.72046938122975,977.874236607463,1.9765069242332014,0,2023-01-22,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.337993063809855,901.1432450089196,0.4391614700824327,0,2023-01-22,no
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.2522941675025807,100.29423835344085,0.3948295896377767,0,2023-01-22,NA
XX,D,ye,12,32541,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,882.8295001437226,640.7885699797939,2.577651108783669,0,2023-01-22,no
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,404.72664655904003,860.3990497627694,11.291638913382435,0,2023-01-22,NA
XX,D,ye,15,98436,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,21.437380096872687,120.20376617792512,9.087572955168046,0,2023-01-22,no
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,52.4904982368234,43.34837692043038,1.8407282030349492,0,2023-01-22,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,17.666520139477633,10.127875083418793,19.803401555625793,0,2023-01-23,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,36.1060134606152,76.39784543054549,4.627565454833862,0,2023-01-23,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.5485088848553765,138.4158068122119,3.6685179725953256,0,2023-01-23,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,394.7123649531898,23.570814953547,5.588583688070053,0,2023-01-23,yes
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,290.6173745250686,304.1201720079703,2.477717183618308,0,2023-01-23,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,320.3183862969877,395.0088214447861,8.157449812486812,0,2023-01-23,below loq
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,646.8810771253503,95.61209718916973,19.822252780052455,0,2023-01-23,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,311.01625335114124,5.204735562398545,8.098384475075749,0,2023-01-23,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.6667585450872147,58.783791392361124,0.7582909704443117,0,2023-01-23,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.6349732285274168,800.5142198789868,0.936003224191398,1,2023-01-23,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,328.77787163502705,83.36518324074643,1.2192699469400203,0,2023-01-24,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,284.8536793579486,30.053574914421993,3.7727797575594777,0,2023-01-24,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.020263842534687,9.530036329157536,4.8581445181548935,0,2023-01-24,NA
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,27.591834380698437,580.8611473751317,7.009454448581375,0,2023-01-24,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.409126779536637,364.3961722043428,23.35194035694984,0,2023-01-24,NA
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.791378883513556,569.4005964736075,15.608223318116881,0,2023-01-24,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,135.07819512192518,37.357950613455586,1.0260045196785377,0,2023-01-24,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,23.509761569662132,6.773093031915997,6.368645627704384,0,2023-01-24,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.90867326762054,31.22554152879125,1.6403981321468637,0,2023-01-24,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,516.2856797551622,41.587346226683295,4.3657634509158605,0,2023-01-24,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.292145216000574,124.31395694627734,0.8806018005528857,0,2023-01-24,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.6632456647484126,183.56031882405125,0.3822003774740463,0,2023-01-24,NA
YY,E,No,12,32541,1,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,20.308589653879682,24.81607391430652,17.92523966687062,0,2023-01-24,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,138.33302679956105,360.73327421400006,21.9041912020723,0,2023-01-25,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,135.0965517596343,303.3282531353774,2.5437786616786906,0,2023-01-25,> max temp and/or hold time
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,618.6090940077504,180.93925916697256,3.3630470829531594,0,2023-01-25,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,277.5791282020149,9.880496307667432,5.090985261949685,0,2023-01-25,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,49.77573075461759,6.512690230016329,1.1726964723402862,0,2023-01-25,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.0193935745246545,6.08939374475535,1.5321350896998966,0,2023-01-25,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,548.4853958412981,817.5041793707269,11.98644542805899,0,2023-01-25,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.480748537667162,31.448261185770857,1.1445946800508937,0,2023-01-25,no
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.005172368484683,308.6894594474974,0.5266772836942144,0,2023-01-25,y
YY,E,No,12,32541,1,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,10.111626933394229,151.79571706844175,20.223253866788458,1,2023-01-25,NA
YY,E,No,15,98436,4,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,481.4358736157335,30.499865983027433,1.518807296004087,0,2023-01-25,result is not quantifiable
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.328578762817422,8.84809728269201,3.7340129757787976,0,2023-01-26,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,355.9679157333589,62.04743740549308,6.123814827844655,0,2023-01-26,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,32.49705444635645,23.88886046416477,5.100924666713219,0,2023-01-26,y
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,51.362042353567304,45.2045845093206,9.803990573607825,0,2023-01-26,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.799807848977796,8.67156408874369,1.627840855546493,0,2023-01-26,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,333.52527371174165,720.4585624429182,5.365392848364999,0,2023-01-26,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.181175405439532,724.4917420104347,12.852963089065417,0,2023-01-26,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,29.47443345287017,623.5438410012663,3.7282945527925393,0,2023-01-26,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.9664432395583265,10.754979253186622,0.4415560387972022,0,2023-01-26,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.487929301198781,14.400617832464908,0.6915995313334659,0,2023-01-26,no
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,34.3804254619772,420.02586967410815,5.037196334303159,0,2023-01-26,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.624234663444247,676.3758121890099,13.248469326888493,1,2023-01-27,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,12.209407160343636,7.232133382092917,2.1601098912818673,0,2023-01-27,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,314.6375014637295,20.408566190230182,4.639711180604959,0,2023-01-27,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.425757644516645,80.14931063230614,19.628753309506365,0,2023-01-27,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.945486801049366,478.1334514488874,9.26756794348223,0,2023-01-27,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,365.11403162240805,24.1085549809469,3.226935992785829,0,2023-01-27,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,396.21285625895035,23.282108069247435,11.383299456708617,0,2023-01-27,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.5842191686971283,25.597940718539054,0.3989386997493572,0,2023-01-27,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.8075596249629944,478.42352367736515,0.1899299935386595,0,2023-01-27,NA
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,9.672377940423436,6.428477048138668,4.591763639719992,0,2023-01-27,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,217.18311574688119,210.68691679343732,1.083315522601008,0,2023-01-28,> max temp and/or hold time
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,51.59143891731625,11.916425004334544,15.757811618162995,0,2023-01-28,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,299.94997972292424,74.89757745870757,20.711695926081383,0,2023-01-28,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.5684788354997882,435.598195141075,1.1369576709995763,1,2023-01-28,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,149.72148140646118,64.08095433494701,4.943832960435076,0,2023-01-28,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,657.0660361809229,37.48438675004846,3.3211668971862696,0,2023-01-28,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,718.1161199756948,163.33976423764327,6.269041721580137,0,2023-01-28,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,38.32790168254147,623.5758786648391,22.580147948169653,0,2023-01-28,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.0346842586094893,343.14621025625723,0.11433932555462889,0,2023-01-28,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.37709697209051,41.272380300827685,1.0102363278120257,0,2023-01-28,NA
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,730.0147753108231,55.529689312050664,1.3159731786348885,0,2023-01-28,no
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,207.31955275313456,23.65128861950823,11.51907119348711,0,2023-01-28,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,289.6888018012041,12.186631110177862,5.699175937236678,0,2023-01-29,no
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,21.329204225856117,385.0533558978367,10.583829822675794,0,2023-01-29,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,53.11179734854606,23.24124229097715,3.2398640591945953,0,2023-01-29,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,301.31166839716354,148.24387063960305,1.087629233391115,0,2023-01-29,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,15.479445618816932,8.136414652575812,2.6649134665521994,0,2023-01-29,y
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,14.705164177513977,495.25725951441257,21.170110466868074,0,2023-01-29,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,143.248333281356,432.386337894861,2.487612286674729,0,2023-01-29,yes
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.20041525681581643,69.04134018020609,0.5014452524797977,1,2023-01-29,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.5581268199589866,7.613930458539535,0.7010876893135397,0,2023-01-29,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.4337899540452472,541.6026112926763,4.8675799080904945,1,2023-01-30,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,31.57216795771621,64.28640207766581,7.092061280498464,0,2023-01-30,NA
